Date,"Balancing Authority","Coal Share(%)","Gas Share(%)","Oil Share(%)","Nuclear Share(%)","Hydro Share(%)","Solar Share(%)","Wind Share(%)","Carbon (lbs/kWh)","WC (m3/MWh)","WC (m3/MWh) - Zero water to hydro","WW (m3/MWh)"
"2021-12-09 18:00:00",AECI,48.62,20.54,0.00,1.22,6.01,0.00,21.85,0.5548,0.8582,0.2354,6.0479
"2021-12-09 19:00:00",AECI,51.80,22.64,0.00,1.04,4.95,0.00,17.90,0.5935,0.7933,0.2450,5.7871
"2021-12-09 20:00:00",AECI,57.21,23.27,0.00,0.75,2.67,0.00,14.45,0.6470,0.6056,0.2342,4.5356
"2021-12-09 21:00:00",AECI,63.39,24.74,0.00,0.08,2.70,0.00,7.15,0.7088,0.3413,0.1865,0.9962
"2021-12-09 22:00:00",AECI,63.99,24.06,0.00,0.00,2.71,0.00,6.98,0.7115,0.3040,0.1762,0.5277
"2021-12-09 23:00:00",AECI,63.17,23.84,0.00,0.00,2.52,0.00,8.42,0.7027,0.2933,0.1744,0.5150
"2021-12-10 00:00:00",AECI,65.50,25.08,0.00,0.00,1.88,0.00,5.92,0.7300,0.2711,0.1824,0.5043
"2021-12-10 01:00:00",AECI,64.77,24.87,0.00,0.00,1.79,0.00,6.71,0.7222,0.2654,0.1807,0.4967
"2021-12-10 02:00:00",AECI,65.23,22.22,0.00,0.68,0.98,0.05,8.86,0.7217,0.5329,0.2605,5.5774
"2021-12-10 03:00:00",AECI,66.88,24.21,0.00,0.00,0.14,0.00,8.37,0.7400,0.1865,0.1801,0.4117
"2021-12-10 04:00:00",AECI,64.72,25.59,0.00,0.24,0.87,0.01,7.36,0.7263,0.3356,0.2161,2.3076
"2021-12-10 05:00:00",AECI,65.68,25.36,0.00,0.52,2.07,0.00,5.50,0.7366,0.5617,0.2522,4.4958
"2021-12-10 06:00:00",AECI,67.94,22.07,0.00,1.05,0.52,0.00,8.40,0.7486,0.7506,0.2972,7.7886
"2021-12-10 07:00:00",AECI,63.87,24.43,0.00,1.18,0.53,0.00,9.95,0.7186,0.7633,0.3012,7.7080
"2021-12-10 08:00:00",AECI,63.08,20.78,0.02,0.93,0.40,0.00,14.76,0.6951,0.5956,0.2473,5.5128
"2021-12-10 09:00:00",AECI,61.69,19.26,0.00,1.00,0.38,0.00,17.64,0.6752,0.5671,0.2363,5.3816
"2021-12-10 10:00:00",AECI,61.18,13.18,0.00,1.67,0.25,0.00,23.68,0.6489,0.4629,0.2483,7.4098
"2021-12-10 11:00:00",AECI,58.92,3.44,0.00,1.90,0.27,0.00,35.41,0.5901,0.4500,0.2165,8.0600
"2021-12-10 12:00:00",AECI,53.55,2.75,0.00,2.13,0.50,0.00,41.00,0.5356,0.6633,0.2221,9.2206
"2021-12-10 13:00:00",AECI,51.72,2.35,0.00,2.13,0.46,0.00,43.26,0.5156,0.6092,0.2062,8.5753
"2021-12-10 14:00:00",AECI,49.04,2.37,0.00,2.15,0.43,0.00,45.33,0.4897,0.4521,0.2034,8.4148
"2021-12-10 15:00:00",AECI,48.01,2.32,0.00,2.12,0.45,0.00,46.31,0.4796,0.4450,0.2019,8.4066
"2021-12-10 16:00:00",AECI,49.29,2.47,0.00,2.07,0.59,0.00,44.63,0.4927,0.4596,0.2069,8.5343
"2021-12-10 17:00:00",AECI,49.66,2.99,0.00,1.93,1.19,0.00,42.89,0.4991,0.6769,0.2083,8.5130
"2021-12-10 18:00:00",AECI,54.22,2.89,0.00,1.53,2.01,0.00,38.49,0.5419,0.9787,0.1871,7.2565
"2021-12-10 19:00:00",AECI,54.13,2.87,0.00,1.47,2.59,0.00,37.89,0.5408,1.1065,0.1835,7.1809
"2021-12-10 20:00:00",AECI,54.33,3.25,0.01,1.65,2.30,0.02,36.99,0.5453,1.2601,0.2020,8.2360
"2021-12-10 21:00:00",AECI,55.13,3.09,0.00,1.54,1.79,0.06,37.37,0.5522,1.2080,0.1969,7.8546
"2021-12-10 22:00:00",AECI,57.35,3.04,0.00,1.45,1.04,0.12,36.94,0.5735,1.1078,0.1948,7.4560
"2021-12-10 23:00:00",AECI,61.67,2.97,0.00,1.31,0.76,0.08,33.17,0.6145,0.8575,0.1934,6.8800
"2021-12-11 00:00:00",AECI,65.44,3.12,0.00,1.46,0.79,0.07,29.07,0.6519,0.8972,0.2071,7.4348
"2021-12-11 01:00:00",AECI,64.83,3.84,0.00,1.87,1.01,0.09,28.30,0.6505,1.1223,0.2358,9.0914
"2021-12-11 02:00:00",AECI,59.66,4.96,0.00,2.24,1.15,0.10,31.82,0.6075,1.2773,0.2719,11.1717
"2021-12-11 03:00:00",AECI,64.15,4.25,0.00,2.08,0.82,0.14,28.49,0.6467,0.9651,0.2517,9.7093
"2021-12-11 04:00:00",AECI,63.45,4.45,0.00,2.07,0.79,0.12,29.05,0.6410,0.9416,0.2547,9.8119
"2021-12-11 05:00:00",AECI,61.86,3.44,0.00,1.63,3.85,0.01,28.14,0.6190,0.7962,0.2168,8.0412
"2021-12-11 06:00:00",AECI,62.85,2.22,0.00,1.18,2.16,0.00,30.92,0.6212,0.5763,0.1724,5.7050
"2021-12-11 07:00:00",AECI,61.09,1.56,0.00,0.88,0.28,0.00,36.17,0.5999,0.3819,0.1397,3.9958
"2021-12-11 08:00:00",AECI,62.01,1.00,0.00,0.60,0.18,0.00,36.19,0.6053,0.2733,0.1164,2.7034
"2021-12-11 09:00:00",AECI,59.10,1.10,0.00,0.74,0.22,0.00,38.81,0.5779,0.3170,0.1221,3.2389
"2021-12-11 10:00:00",AECI,55.52,1.39,0.00,0.93,0.27,0.00,41.86,0.5453,0.3686,0.1331,4.0575
"2021-12-11 11:00:00",AECI,51.80,1.72,0.00,1.14,0.28,0.00,45.03,0.5111,0.3868,0.1443,4.7440
"2021-12-11 12:00:00",AECI,52.41,2.20,0.00,1.51,0.16,0.00,43.65,0.5194,0.3092,0.1669,5.4443
"2021-12-11 13:00:00",AECI,54.30,2.36,0.00,1.68,0.16,0.00,41.41,0.5382,0.3194,0.1764,5.6195
"2021-12-11 14:00:00",AECI,58.55,1.66,0.00,1.01,0.12,0.00,38.62,0.5756,0.2480,0.1400,3.8468
"2021-12-11 15:00:00",AECI,60.79,1.58,0.00,0.80,0.11,0.00,36.69,0.5969,0.2331,0.1327,3.4410
"2021-12-11 16:00:00",AECI,61.25,1.97,0.00,0.92,0.13,0.00,35.70,0.6037,0.2637,0.1473,4.1144
"2021-12-11 17:00:00",AECI,60.60,3.03,0.00,1.27,0.23,0.00,34.83,0.6039,0.3883,0.1841,5.9521
"2021-12-11 18:00:00",AECI,63.51,3.34,0.00,1.17,0.41,0.00,31.54,0.6336,0.5441,0.1888,6.0208
"2021-12-11 19:00:00",AECI,65.10,3.88,0.00,1.19,0.50,0.00,29.29,0.6520,0.6388,0.2031,6.5670
"2021-12-11 20:00:00",AECI,69.92,3.82,0.00,0.97,0.40,0.02,24.84,0.6983,0.5544,0.2038,6.1712
"2021-12-11 21:00:00",AECI,74.52,4.10,0.00,0.99,0.39,0.07,19.89,0.7442,0.5597,0.2195,6.4391
"2021-12-11 22:00:00",AECI,78.37,4.90,0.03,1.46,0.45,0.08,14.62,0.7857,0.6641,0.2694,8.5345
"2021-12-11 23:00:00",AECI,76.48,4.70,0.03,2.35,0.31,0.10,15.86,0.7644,0.5854,0.3015,9.9007
"2021-12-12 00:00:00",AECI,72.79,3.54,0.02,1.88,0.20,0.08,21.35,0.7223,0.4334,0.2483,7.6207
"2021-12-12 01:00:00",AECI,70.08,3.47,0.03,1.56,0.23,0.09,24.44,0.6970,0.4425,0.2361,7.4113
"2021-12-12 02:00:00",AECI,71.01,3.10,0.05,0.73,0.28,0.07,24.74,0.7057,0.4402,0.1989,6.0380
"2021-12-12 03:00:00",AECI,71.42,4.72,0.08,1.16,0.40,0.12,22.07,0.7203,0.6128,0.2645,9.2635
"2021-12-12 04:00:00",AECI,73.12,6.37,0.09,1.54,0.65,0.11,18.07,0.7468,0.8995,0.3277,12.3679
"2021-12-12 05:00:00",AECI,69.29,6.63,0.03,1.55,0.80,0.01,21.63,0.7106,1.0333,0.3363,13.0583
"2021-12-12 06:00:00",AECI,62.73,6.39,0.00,1.60,0.85,0.00,28.37,0.6450,1.0542,0.3067,11.9024
"2021-12-12 07:00:00",AECI,63.26,4.75,0.00,1.37,0.68,0.00,29.88,0.6400,0.8385,0.2428,8.7572
"2021-12-12 08:00:00",AECI,62.92,3.80,0.00,1.26,0.57,0.00,31.41,0.6307,0.7004,0.2019,6.7538
"2021-12-12 09:00:00",AECI,62.79,3.53,0.00,1.28,0.48,0.00,31.88,0.6278,0.6127,0.1927,6.2902
"2021-12-12 10:00:00",AECI,60.29,3.52,0.00,1.35,0.30,0.00,34.50,0.6034,0.4548,0.1888,6.0985
"2021-12-12 11:00:00",AECI,59.58,3.04,0.00,1.28,0.22,0.00,35.84,0.5939,0.3678,0.1751,5.4840
"2021-12-12 12:00:00",AECI,58.19,2.98,0.00,1.34,0.17,0.00,37.28,0.5801,0.3244,0.1754,5.5950
"2021-12-12 13:00:00",AECI,58.35,3.03,0.00,1.33,0.17,0.00,37.07,0.5818,0.3173,0.1701,5.2461
"2021-12-12 14:00:00",AECI,57.88,2.95,0.00,1.44,0.17,0.00,37.52,0.5765,0.3166,0.1711,5.2337
"2021-12-12 15:00:00",AECI,58.23,3.00,0.00,1.61,0.18,0.00,36.92,0.5800,0.3418,0.1799,5.6252
"2021-12-12 16:00:00",AECI,58.41,2.94,0.00,1.44,0.20,0.00,36.96,0.5816,0.3516,0.1730,5.3867
"2021-12-12 17:00:00",AECI,60.55,2.60,0.00,1.25,0.25,0.00,35.31,0.6005,0.3814,0.1623,4.8947
"2021-12-12 18:00:00",AECI,60.15,2.76,0.00,1.26,0.46,0.00,35.34,0.5976,0.5652,0.1670,5.3032
"2021-12-12 19:00:00",AECI,62.44,2.74,0.00,1.26,0.44,0.00,33.08,0.6196,0.5568,0.1736,5.4645
"2021-12-12 20:00:00",AECI,63.28,2.74,0.00,1.23,0.51,0.03,32.16,0.6281,0.6263,0.1767,5.7160
"2021-12-12 21:00:00",AECI,61.76,3.16,0.00,1.28,0.55,0.12,33.09,0.6163,0.6643,0.1852,6.0899
"2021-12-12 22:00:00",AECI,60.06,2.78,0.00,1.30,0.65,0.14,35.03,0.5980,0.7482,0.1808,6.2078
"2021-12-12 23:00:00",AECI,57.52,2.70,0.00,1.39,0.63,0.13,37.58,0.5731,0.7382,0.1834,6.5764
"2021-12-13 00:00:00",AECI,55.55,2.88,0.00,1.54,0.60,0.11,39.26,0.5553,0.7220,0.1939,7.2465
"2021-12-13 01:00:00",AECI,53.38,2.90,0.00,1.68,0.67,0.08,41.24,0.5343,0.7832,0.1964,7.6400
"2021-12-13 02:00:00",AECI,52.40,3.10,0.00,1.80,0.73,0.07,41.83,0.5260,0.8398,0.2001,7.9061
"2021-12-13 03:00:00",AECI,53.55,2.79,0.00,1.87,0.78,0.11,40.84,0.5358,0.8877,0.2032,8.2052
"2021-12-13 04:00:00",AECI,55.68,2.69,0.00,1.84,0.77,0.08,38.88,0.5556,0.8794,0.2017,8.0372
"2021-12-13 05:00:00",AECI,61.95,2.31,0.00,1.40,0.67,0.01,33.62,0.6132,0.7665,0.1795,6.3740
"2021-12-13 06:00:00",AECI,63.25,2.04,0.00,1.20,0.49,0.00,32.99,0.6239,0.5964,0.1666,5.4675
"2021-12-13 07:00:00",AECI,63.29,1.94,0.00,1.12,0.39,0.00,33.21,0.6237,0.5031,0.1608,5.0670
"2021-12-13 08:00:00",AECI,62.59,2.14,0.00,1.17,0.44,0.00,33.62,0.6180,0.5495,0.1664,5.3900
"2021-12-13 09:00:00",AECI,62.85,2.07,0.00,1.15,0.38,0.00,33.52,0.6201,0.5010,0.1646,5.2566
"2021-12-13 10:00:00",AECI,59.67,2.25,0.00,1.34,0.24,0.00,36.45,0.5906,0.3857,0.1718,5.7133
"2021-12-13 11:00:00",AECI,56.43,2.67,0.00,1.61,0.23,0.00,38.99,0.5616,0.3925,0.1867,6.5135
"2021-12-13 12:00:00",AECI,55.33,3.00,0.00,1.75,0.28,0.00,39.58,0.5534,0.4433,0.1984,7.3117
"2021-12-13 13:00:00",AECI,55.16,3.25,0.00,1.86,0.24,0.00,39.43,0.5531,0.4159,0.2054,7.6167
"2021-12-13 14:00:00",AECI,55.36,5.41,0.00,1.81,0.23,0.00,37.12,0.5634,0.4170,0.2177,7.7888
"2021-12-13 15:00:00",AECI,56.11,6.15,0.00,1.75,0.22,0.00,35.72,0.5739,0.4248,0.2333,8.4272
"2021-12-13 16:00:00",AECI,58.17,6.18,0.00,1.63,0.21,0.00,33.75,0.5943,0.4249,0.2433,8.8163
"2021-12-13 17:00:00",AECI,63.35,6.49,0.00,1.40,0.23,0.00,28.48,0.6459,0.4481,0.2450,8.3521
"2021-12-13 18:00:00",AECI,64.01,6.74,0.00,0.96,6.91,0.00,20.14,0.6518,0.8396,0.2144,6.8918
"2021-12-13 19:00:00",AECI,65.30,9.55,0.00,0.49,8.40,0.00,14.80,0.6719,0.7616,0.1794,4.2859
"2021-12-13 20:00:00",AECI,69.07,16.46,0.01,0.21,2.86,0.00,10.51,0.7329,0.3885,0.1770,2.0562
"2021-12-13 21:00:00",AECI,72.30,17.74,0.01,0.20,2.65,0.02,5.73,0.7691,0.3954,0.1856,2.0316
"2021-12-13 22:00:00",AECI,75.00,16.88,0.00,0.00,2.70,0.00,2.82,0.7899,0.2840,0.1568,0.4409
"2021-12-13 23:00:00",AECI,77.81,17.66,0.00,0.00,0.88,0.00,2.30,0.8201,0.2051,0.1633,0.3694
"2021-12-14 00:00:00",AECI,79.52,17.65,0.00,0.00,0.00,0.00,2.83,0.8366,0.1651,0.1651,0.3292
"2021-12-14 01:00:00",AECI,77.33,18.27,0.00,0.00,0.00,0.00,4.41,0.8178,0.1654,0.1654,0.3353
"2021-12-14 02:00:00",AECI,73.57,18.69,0.00,0.07,0.11,0.00,7.11,0.7836,0.1943,0.1709,0.7945
"2021-12-14 03:00:00",AECI,69.19,18.49,0.00,0.32,0.11,0.02,11.86,0.7418,0.2908,0.1930,2.4427
"2021-12-14 04:00:00",AECI,67.81,18.04,0.00,0.48,0.21,0.02,13.42,0.7274,0.3846,0.2049,3.4133
"2021-12-14 05:00:00",AECI,62.07,17.70,0.00,0.75,0.38,0.00,19.08,0.6717,0.5515,0.2196,4.8487
"2021-12-14 06:00:00",AECI,61.57,13.07,0.00,1.02,0.52,0.00,23.79,0.6496,0.6711,0.2134,5.7828
"2021-12-14 07:00:00",AECI,62.27,6.86,0.00,1.58,0.68,0.00,28.55,0.6343,0.8258,0.2274,8.1708
"2021-12-14 08:00:00",AECI,60.64,6.89,0.00,1.80,0.75,0.00,29.88,0.6192,0.8880,0.2349,8.7511
"2021-12-14 09:00:00",AECI,57.19,6.23,0.00,2.04,0.67,0.00,33.80,0.5837,0.8244,0.2343,9.0628
"2021-12-14 10:00:00",AECI,53.26,3.28,0.00,2.68,0.51,0.00,40.18,0.5359,0.6964,0.2472,10.6449
"2021-12-14 11:00:00",AECI,49.01,3.48,0.00,3.07,0.53,0.00,43.81,0.4965,0.7253,0.2585,11.5610
"2021-12-14 12:00:00",AECI,47.62,3.42,0.00,3.41,0.50,0.00,44.95,0.4832,0.7108,0.2719,12.5204
"2021-12-14 13:00:00",AECI,48.23,3.55,0.00,3.62,0.53,0.00,43.96,0.4900,0.7416,0.2806,13.0033
"2021-12-14 14:00:00",AECI,48.17,3.12,0.00,3.40,0.50,0.00,44.72,0.4867,0.6993,0.2642,12.1749
"2021-12-14 15:00:00",AECI,47.62,2.56,0.00,2.92,0.44,0.00,46.38,0.4778,0.6176,0.2349,10.5959
"2021-12-14 16:00:00",AECI,50.36,2.39,0.00,2.73,0.42,0.00,44.02,0.5034,0.5975,0.2319,10.2563
"2021-12-14 17:00:00",AECI,54.69,2.73,0.00,2.44,0.46,0.00,39.61,0.5472,0.6481,0.2455,10.5589
"2021-12-14 18:00:00",AECI,59.16,2.24,0.00,1.71,1.77,0.00,34.73,0.5867,0.9011,0.2061,8.3136
"2021-12-14 19:00:00",AECI,61.71,1.97,0.00,1.46,1.78,0.00,32.73,0.6098,0.9717,0.2001,7.9417
"2021-12-14 20:00:00",AECI,68.02,1.56,0.00,1.16,0.64,0.02,28.56,0.6682,0.7498,0.1880,6.7444
"2021-12-14 21:00:00",AECI,71.08,1.80,0.00,1.23,0.72,0.06,25.07,0.6995,0.8310,0.2040,7.4112
"2021-12-14 22:00:00",AECI,72.47,1.67,0.01,1.17,0.66,0.08,23.89,0.7125,0.7856,0.2047,7.3751
"2021-12-14 23:00:00",AECI,73.90,1.58,0.02,1.13,0.53,0.05,22.76,0.7256,0.6662,0.2018,7.0614
"2021-12-15 00:00:00",AECI,73.10,1.55,0.01,1.30,0.54,0.04,23.43,0.7178,0.6782,0.2087,7.5705
"2021-12-15 01:00:00",AECI,70.62,1.56,0.00,1.18,0.49,0.04,26.09,0.6932,0.6119,0.1862,6.3284
"2021-12-15 02:00:00",AECI,69.27,1.23,0.00,1.01,0.42,0.02,28.01,0.6779,0.5359,0.1663,5.3336
"2021-12-15 03:00:00",AECI,69.33,1.64,0.00,1.42,0.59,0.03,26.95,0.6812,0.7095,0.1896,6.7457
"2021-12-15 04:00:00",AECI,68.85,2.01,0.00,1.78,0.76,0.03,26.53,0.6789,0.8743,0.2071,7.8630
"2021-12-15 05:00:00",AECI,68.96,1.31,0.00,1.23,0.53,0.00,27.93,0.6750,0.6256,0.1586,5.0479
"2021-12-15 06:00:00",AECI,67.54,0.96,0.00,0.86,0.33,0.00,30.29,0.6587,0.4180,0.1311,3.4330
"2021-12-15 07:00:00",AECI,66.55,1.11,0.00,1.00,0.35,0.00,30.97,0.6501,0.4420,0.1380,3.8755
"2021-12-15 08:00:00",AECI,63.11,1.45,0.00,1.25,0.43,0.00,33.73,0.6190,0.5208,0.1491,4.7106
"2021-12-15 09:00:00",AECI,56.19,2.60,0.00,2.13,0.51,0.00,38.47,0.5581,0.6534,0.2020,7.4557
"2021-12-15 10:00:00",AECI,53.93,2.84,0.00,2.45,0.29,0.00,40.37,0.5372,0.4708,0.2165,7.8950
"2021-12-15 11:00:00",AECI,47.75,4.21,0.00,3.91,0.32,0.00,43.59,0.4838,0.5851,0.2952,11.3868
"2021-12-15 12:00:00",AECI,45.56,4.00,0.00,3.92,0.29,0.00,45.99,0.4616,0.5461,0.2800,10.6884
"2021-12-15 13:00:00",AECI,42.04,3.57,0.00,3.49,0.31,0.00,50.42,0.4258,0.5106,0.2360,9.0359
"2021-12-15 14:00:00",AECI,41.51,2.66,0.00,2.62,0.31,0.00,52.80,0.4168,0.4508,0.1772,6.9195
"2021-12-15 15:00:00",AECI,42.21,2.08,0.00,2.09,0.30,0.00,53.25,0.4207,0.4118,0.1449,5.5930
"2021-12-15 16:00:00",AECI,41.25,2.36,0.00,2.19,0.32,0.00,53.82,0.4130,0.4328,0.1499,5.8780
"2021-12-15 17:00:00",AECI,42.26,2.54,0.00,2.21,0.40,0.00,52.52,0.4239,0.5045,0.1564,6.1741
"2021-12-15 18:00:00",AECI,48.71,2.35,0.00,1.60,0.66,0.00,46.63,0.4846,0.7159,0.1414,5.0359
"2021-12-15 19:00:00",AECI,52.87,2.05,0.00,1.30,0.67,0.00,43.08,0.5229,0.7127,0.1311,4.2494
"2021-12-15 20:00:00",AECI,52.23,3.26,0.00,2.25,0.50,0.01,41.61,0.5218,0.6552,0.2093,7.3249
"2021-12-15 21:00:00",AECI,51.11,4.15,0.00,2.84,0.55,0.05,41.12,0.5154,0.7468,0.2525,9.2214
"2021-12-15 22:00:00",AECI,52.15,5.38,0.00,3.60,0.60,0.09,37.94,0.5317,0.8524,0.3126,11.7652
"2021-12-15 23:00:00",AECI,59.92,5.25,0.00,3.15,0.56,0.10,30.81,0.6070,0.7925,0.2969,10.6452
"2021-12-16 00:00:00",AECI,63.34,4.65,0.01,2.59,0.44,0.09,28.72,0.6373,0.6622,0.2660,9.0237
"2021-12-16 01:00:00",AECI,64.75,5.01,0.02,2.97,0.42,0.09,26.54,0.6524,0.6723,0.2969,10.2649
"2021-12-16 02:00:00",AECI,65.70,4.86,0.04,2.54,0.57,0.08,26.09,0.6623,0.7773,0.2731,9.6331
"2021-12-16 03:00:00",AECI,63.93,4.07,0.05,1.87,0.67,0.10,29.24,0.6426,0.8131,0.2228,7.8927
"2021-12-16 04:00:00",AECI,64.29,4.39,0.01,1.91,0.78,0.06,28.51,0.6477,0.9054,0.2258,8.1157
"2021-12-16 05:00:00",AECI,69.48,3.49,0.05,1.42,3.27,0.01,21.64,0.6924,0.8787,0.1968,6.5175
"2021-12-16 06:00:00",AECI,68.31,4.92,0.11,1.86,2.29,0.00,22.09,0.6905,0.9282,0.2520,9.3071
"2021-12-16 07:00:00",AECI,73.15,4.63,0.13,1.86,0.60,0.00,19.58,0.7361,0.7842,0.2592,9.4526
"2021-12-16 08:00:00",AECI,74.89,4.23,0.14,1.77,0.56,0.00,18.38,0.7504,0.7301,0.2443,8.6226
"2021-12-16 09:00:00",AECI,73.92,2.99,0.12,1.34,0.41,0.00,21.20,0.7334,0.5597,0.2015,6.5261
"2021-12-16 10:00:00",AECI,66.83,3.58,0.09,2.17,0.22,0.00,27.00,0.6663,0.4365,0.2406,8.0849
"2021-12-16 11:00:00",AECI,57.52,5.03,0.09,3.80,0.30,0.00,33.02,0.5838,0.6052,0.3278,12.5321
"2021-12-16 12:00:00",AECI,54.44,4.18,0.08,3.61,0.26,0.00,37.23,0.5499,0.5276,0.2889,10.9769
"2021-12-16 13:00:00",AECI,53.32,4.22,0.09,3.68,0.28,0.00,38.23,0.5395,0.5364,0.2828,10.7667
"2021-12-16 14:00:00",AECI,52.93,4.15,0.13,3.05,0.30,0.00,39.33,0.5373,0.5149,0.2493,9.8667
"2021-12-16 15:00:00",AECI,51.58,6.44,0.11,2.64,0.25,0.00,38.90,0.5319,0.4576,0.2385,8.7878
"2021-12-16 16:00:00",AECI,58.57,4.44,0.10,1.79,0.21,0.00,34.85,0.5909,0.3790,0.1955,6.6862
"2021-12-16 17:00:00",AECI,62.81,8.87,0.06,1.14,0.17,0.00,26.92,0.6468,0.3339,0.1845,4.6132
"2021-12-16 18:00:00",AECI,67.81,8.54,0.05,0.88,0.27,0.00,22.44,0.6933,0.4115,0.1770,3.9451
"2021-12-16 19:00:00",AECI,68.18,10.70,0.02,0.29,0.09,0.00,20.71,0.7020,0.2284,0.1455,1.5458
"2021-12-16 20:00:00",AECI,67.98,14.49,0.00,0.00,0.53,0.00,16.82,0.7128,0.1633,0.1385,0.2981
"2021-12-16 21:00:00",AECI,64.94,15.52,0.00,0.00,4.04,0.00,14.38,0.6875,0.3306,0.1397,0.4750
"2021-12-16 22:00:00",AECI,70.70,16.14,0.00,0.00,0.00,0.00,13.17,0.7455,0.1488,0.1488,0.2988
"2021-12-16 23:00:00",AECI,74.16,16.50,0.00,0.00,0.08,0.00,9.21,0.7804,0.1578,0.1542,0.3113
"2021-12-17 00:00:00",AECI,78.17,14.51,0.00,0.00,0.33,0.00,6.79,0.8114,0.1654,0.1498,0.3003
"2021-12-17 01:00:00",AECI,80.18,13.67,0.03,0.54,0.29,0.02,5.25,0.8335,0.4826,0.2278,4.6803
"2021-12-17 02:00:00",AECI,78.76,15.04,0.05,0.91,0.49,0.04,4.69,0.8293,0.7153,0.2881,7.7798
"2021-12-17 03:00:00",AECI,77.52,16.36,0.07,1.34,0.64,0.06,3.99,0.8272,0.9114,0.3560,11.2494
"2021-12-17 04:00:00",AECI,76.15,15.64,0.07,1.20,2.43,0.06,3.44,0.8096,0.9261,0.3348,10.4610
"2021-12-17 05:00:00",AECI,72.07,14.99,0.08,0.67,8.31,0.00,2.20,0.7622,0.9042,0.2488,6.4554
"2021-12-17 06:00:00",AECI,72.56,16.29,0.09,0.67,5.00,0.00,4.17,0.7717,0.7133,0.2504,6.0584
"2021-12-17 07:00:00",AECI,75.84,17.52,0.06,0.49,0.19,0.00,5.89,0.8051,0.3897,0.2241,3.9947
"2021-12-17 08:00:00",AECI,73.06,17.83,0.09,0.68,0.22,0.00,8.11,0.7803,0.4262,0.2372,4.9299
"2021-12-17 09:00:00",AECI,72.13,17.43,0.09,0.71,0.21,0.00,9.41,0.7695,0.4113,0.2301,4.7148
"2021-12-17 10:00:00",AECI,73.56,14.07,0.08,0.62,0.10,0.00,11.56,0.7694,0.2878,0.2037,3.8418
"2021-12-17 11:00:00",AECI,74.60,12.50,0.05,0.36,1.00,0.00,10.22,0.7715,0.2644,0.1713,2.3206
"2021-12-17 12:00:00",AECI,75.10,12.27,0.00,0.00,0.94,0.00,10.39,0.7730,0.1811,0.1366,0.2952
"2021-12-17 13:00:00",AECI,70.51,11.57,0.00,0.00,1.33,0.00,14.54,0.7260,0.1911,0.1285,0.2987
"2021-12-17 14:00:00",AECI,71.95,11.87,0.00,0.00,1.10,0.00,13.36,0.7410,0.1831,0.1314,0.2935
"2021-12-17 15:00:00",AECI,72.89,12.43,0.00,0.00,1.10,0.00,11.85,0.7522,0.1870,0.1348,0.3025
"2021-12-17 16:00:00",AECI,68.64,12.33,0.00,0.00,1.30,0.00,15.70,0.7109,0.1913,0.1298,0.3060
"2021-12-17 17:00:00",AECI,61.63,14.44,0.00,0.00,2.22,0.00,18.52,0.6513,0.2360,0.1313,0.3703
"2021-12-17 18:00:00",AECI,58.37,15.87,0.00,0.28,3.39,0.00,20.28,0.6259,0.3573,0.1546,1.4279
"2021-12-17 19:00:00",AECI,53.88,15.08,0.00,0.46,8.35,0.00,19.73,0.5798,0.6140,0.1604,2.3283
"2021-12-17 20:00:00",AECI,54.78,15.51,0.00,0.56,7.77,0.01,19.05,0.5903,0.5747,0.1717,2.6797
"2021-12-17 21:00:00",AECI,57.16,14.63,0.00,0.01,9.56,0.00,16.26,0.6089,0.5801,0.1282,0.7586
"2021-12-17 22:00:00",AECI,59.92,14.37,0.00,0.00,6.22,0.00,17.36,0.6345,0.4229,0.1291,0.5565
"2021-12-17 23:00:00",AECI,62.38,14.91,0.00,0.00,1.75,0.00,19.37,0.6604,0.2167,0.1342,0.3554
"2021-12-18 00:00:00",AECI,62.68,15.35,0.00,0.00,1.16,0.00,19.58,0.6651,0.1911,0.1365,0.3338
"2021-12-18 01:00:00",AECI,63.19,15.92,0.00,0.06,1.14,0.00,18.60,0.6727,0.2249,0.1474,0.7830
"2021-12-18 02:00:00",AECI,65.24,16.17,0.01,0.18,1.15,0.01,16.19,0.6946,0.2907,0.1662,1.6688
"2021-12-18 03:00:00",AECI,67.48,16.86,0.04,0.60,1.08,0.02,13.02,0.7230,0.4974,0.2301,4.9534
"2021-12-18 04:00:00",AECI,68.90,17.45,0.08,0.72,2.66,0.02,8.69,0.7407,0.6321,0.2553,6.2616
"2021-12-18 05:00:00",AECI,69.16,18.14,0.12,0.84,3.08,0.00,7.25,0.7474,0.7236,0.2765,7.3420
"2021-12-18 06:00:00",AECI,69.15,18.82,0.14,1.12,1.27,0.00,8.81,0.7516,0.7227,0.3091,9.0132
"2021-12-18 07:00:00",AECI,67.65,18.28,0.17,1.33,1.14,0.00,10.75,0.7358,0.7359,0.3171,9.7868
"2021-12-18 08:00:00",AECI,65.90,17.75,0.11,1.43,1.40,0.00,12.41,0.7161,0.7737,0.3185,10.1467
"2021-12-18 09:00:00",AECI,66.94,16.71,0.11,1.35,1.43,0.00,12.65,0.7200,0.6881,0.2891,8.7839
"2021-12-18 10:00:00",AECI,68.30,8.64,0.21,2.15,0.70,0.00,19.68,0.7060,0.6372,0.3276,12.9785
"2021-12-18 11:00:00",AECI,65.80,7.70,0.11,2.03,1.39,0.00,22.07,0.6747,0.5785,0.2702,10.0368
